precision,recall
0.001723198115032266,1.0
0.0017232284156848954,1.0
0.0017232587174031545,1.0
0.0017232890201870998,1.0
0.0017233193240367875,1.0
0.0017233496289522738,1.0
0.0017233799349336146,1.0
0.0017234102419808666,1.0
0.0017234405500940859,1.0
0.0017234708592733284,1.0
0.0017235011695186507,1.0
0.0017237436898668496,1.0
0.001723774009709421,1.0
0.0017238043306186347,1.0
0.001723834652594547,1.0
0.0017238649756372143,1.0
0.001723895299746693,1.0
0.001723925624923039,1.0
0.001723955951166309,1.0
0.0017239862784765591,1.0
0.0017240166068538457,1.0
0.0017240469362982248,1.0
0.0017240772668097534,1.0
0.0017241379310344827,1.0
0.0017241682647477965,1.0
0.0017241985995284845,1.0
0.0017242289353766032,1.0
0.001724259272292209,1.0
0.0017242896102753584,1.0
0.0017243199493261075,1.0
0.0017243502894445128,1.0
0.0017243806306306306,1.0
0.0017244109728845173,1.0
0.0017244413162062291,1.0
0.0017244716605958226,1.0
0.001724502006053354,1.0
0.0017245323525788797,1.0
0.0017245627001724563,1.0
0.0017245930488341398,1.0
0.0017246233985639872,1.0
0.001724653749362054,1.0
0.0017246841012283974,1.0
0.0017247144541630735,1.0
0.0017247448081661387,1.0
0.0017247751632376493,1.0
0.001724805519377662,1.0
0.0017248662348634187,1.0
0.0017248965942092758,1.0
0.0017250484069706038,1.0
0.0017250787727296731,1.0
0.0017251091395578087,1.0
0.0017251395074550672,1.0
0.0017251698764215047,1.0
0.001725200246457178,1.0
0.0017252306175621435,1.0
0.0017252609897364577,1.0
0.0017253217372933576,1.0
0.0017253521126760563,1.0
0.0017253824891283298,1.0
0.0017254736249031621,1.0
0.001725504005634299,1.0
0.0017255343874352925,1.0
0.0017255647703061996,1.0
0.001725595154247077,1.0
0.001725625539257981,1.0
0.0017256559253389682,1.0
0.001725686312490095,1.0
0.001725716700711418,1.0
0.0017257470900029937,1.0
0.0017258078717971295,1.0
0.0017258382642998027,1.0
0.0017258990525166427,1.0
0.0017259294482309224,1.0
0.0017259902428714842,1.0
0.0017260206417978794,1.0
0.0017260814428631816,1.0
0.0017261422482122099,1.0
0.0017261726524932625,1.0
0.0017262030578454168,1.0
0.0017262334642687287,1.0
0.0017262638717632551,1.0
0.001726294280329053,1.0
0.0017263246899661782,1.0
0.0017263551006746877,1.0
0.0017264463392290888,1.0
0.0017264767542237022,1.0
0.0017265071702899828,1.0
0.0017265680056377732,1.0
0.001726598424919396,1.0
0.001726628845272913,1.0
0.0017266592666983808,1.0
0.001726689689195856,1.0
0.001726720112765395,1.0
0.001726750537407055,1.0
0.0017267809631208923,1.0
0.0017268113899069637,1.0
0.0017268418177653257,1.0
0.0017268722466960353,1.0
0.001726902676699149,1.0
0.0017269331077747233,1.0
0.0017269635399228152,1.0
0.0017269939731434814,1.0
0.0017270244074367785,1.0
0.0017270548428027633,1.0
0.0017270852792414923,1.0
0.0017271157167530224,1.0
0.0017271461553374104,1.0
0.0017271765949947128,1.0
0.0017272070357249863,1.0
0.001727237477528288,1.0
0.0017272679204046741,1.0
0.001727298364354202,1.0
0.0017273288093769279,1.0
0.0017273592554729086,1.0
0.0017273897026422011,1.0
0.0017274201508848622,1.0
0.0017274506002009484,1.0
0.0017275115020536234,1.0
0.0017275419545903258,1.0
0.0017275724082006804,1.0
0.0017276028628847443,1.0
0.0017276333186425738,1.0
0.001727663775474226,1.0
0.0017277246923592257,1.0
0.0017277551524126867,1.0
0.001727877003367597,1.0
0.0017279074687918752,1.0
0.0017279684028634905,1.0
0.001727998871510941,1.0
0.001728029341232896,1.0
0.0017280598120294123,1.0
0.0017281207568463559,1.0
0.001728151230866897,1.0
0.001728181705962227,1.0
0.0017282121821324023,1.0
0.00172824265937748,1.0
0.001728273137697517,1.0
0.0017284560301950686,1.0
0.0017284865160414132,1.0
0.001728517002963172,1.0
0.001728547490960402,1.0
0.0017285779800331605,1.0
0.0017286694537051736,1.0
0.0017286999470806138,1.0
0.0017287304415318668,1.0
0.0017287609370589896,1.0
0.001728791433662039,1.0
0.001728821931341072,1.0
0.0017288524300961455,1.0
0.0017288829299273163,1.0
0.0017289134308346417,1.0
0.0017289439328181785,1.0
0.0017289744358779838,1.0
0.0017290049400141144,1.0
0.0017290354452266271,1.0
0.0017290964588810276,1.0
0.001729126967323029,1.0
0.0017292490118577075,1.0
0.00172927952568333,1.0
0.0017293100405858478,1.0
0.0017294931526189467,1.0
0.0017295236750613275,1.0
0.0017295541985810597,1.0
0.0017295847231782002,1.0
0.0017296152488528063,1.0
0.0017296457756049348,1.0
0.001729676303434643,1.0
0.0017297068323419878,1.0
0.0017297373623270263,1.0
0.0017297678933898156,1.0
0.0017297984255304126,1.0
0.0017298289587488747,1.0
0.0017298594930452587,1.0
0.001729890028419622,1.0
0.0017299205648720211,1.0
0.0017299816410111567,1.0
0.0017300121806980069,1.0
0.0017301038062283738,1.0
0.0017301343502286249,1.0
0.001730164895307369,1.0
0.0017301954414646633,1.0
0.001730225988700565,1.0
0.0017302565370151308,1.0
0.0017303787410611813,1.0
0.0017304092947699262,1.0
0.0017304398495576784,1.0
0.001730470405424495,1.0
0.0017305009623704332,1.0
0.00173053152039555,1.0
0.001730562079499903,1.0
0.0017305926396835487,1.0
0.001730623200946545,1.0
0.0017306537632889485,1.0
0.0017306843267108167,1.0
0.0017307148912122068,1.0
0.0017307454567931759,1.0
0.0017307760234537813,1.0
0.0017308371600141294,1.0
0.0017308677299139865,1.0
0.0017308983008937086,1.0
0.0017309288729533533,1.0
0.0017309594460929772,1.0
0.001730990020312638,1.0
0.0017310205956123927,1.0
0.0017310511719922986,1.0
0.0017311429076134958,1.0
0.001731173488314579,1.0
0.0017312040700960996,1.0
0.0017312346529581148,1.0
0.0017312652369006819,1.0
0.0017312958219238583,1.0
0.0017313264080277013,1.0
0.001731356995212268,1.0
0.0017313875834776156,1.0
0.0017314181728238017,1.0
0.001731479354758918,1.0
0.0017315099473479629,1.0
0.0017315405410180751,1.0
0.0017315711357693124,1.0
0.0017316017316017316,1.0
0.0017316323285153903,1.0
0.0017316629265103458,1.0
0.0017316935255866554,1.0
0.0017317241257443763,1.0
0.001731754726983566,1.0
0.0017318159327065809,1.0
0.0017318465371905208,1.0
0.0017318771427561588,1.0
0.0017319077494035522,1.0
0.0017319383571327584,1.0
0.0017319689659438346,1.0
0.0017319995758368386,1.0
0.0017320301868118274,1.0
0.0017320607988688583,1.0
0.0017320914120079888,1.0
0.0017321220262292763,1.0
0.0017321526415327783,1.0
0.001732183257918552,1.0
0.001732213875386655,1.0
0.0017322444939371442,1.0
0.0017322751135700775,1.0
0.0017323057342855123,1.0
0.0017323363560835057,1.0
0.0017323669789641152,1.0
0.0017323976029273984,1.0
0.0017324282279734125,1.0
0.001732458854102215,1.0
0.0017324894813138634,1.0
0.001732520109608415,1.0
0.001732581369446458,1.0
0.001732612000990064,1.0
0.001732642633616803,1.0
0.0017326732673267327,1.0
0.0017329490194691517,1.0
0.0017329796640141468,1.0
0.0017330103096429646,1.0
0.0017330409563556623,1.0
0.0017330716041522982,1.0
0.0017331022530329288,1.0
0.0017331329029976125,1.0
0.0017331635540464064,1.0
0.0017331942061793678,1.0
0.0017332248593965548,1.0
0.0017332861690838345,1.0
0.0017333168255540424,1.0
0.0017333474831087057,1.0
0.001733378141747882,1.0
0.0017334088014716287,1.0
0.0017334394622800036,1.0
0.001733470124173064,1.0
0.0017335007871508677,1.0
0.001733531451213472,1.0
0.0017335621163609347,1.0
0.0017335927825933132,1.0
0.0017336234499106653,1.0
0.0017336541183130484,1.0
0.00173368478780052,1.0
0.001733715458373138,1.0
0.001733807476602445,1.0
0.0017338381515162237,1.0
0.0017338688275154368,1.0
0.0017338995046001415,1.0
0.0017344211811762208,1.0
0.0017351582003930664,1.0
0.001735188923120507,1.0
0.0017353118249105782,1.0
0.0017353425530784623,1.0
0.0017353732823346083,1.0
0.0017354040126790742,1.0
0.0017354347441119178,1.0
0.001735465476633197,1.0
0.0017354962102429695,1.0
0.0017355269449412932,1.0
0.001735557680728226,1.0
0.0017355884176038254,1.0
0.001735711375994049,1.0
0.0017357421183138504,1.0
0.001735772861722666,1.0
0.0017358036062205533,1.0
0.0017358343518075704,1.0
0.001735865098483775,1.0
0.001735895846249225,1.0
0.0017359573450480932,1.0
0.001735988096081627,1.0
0.0017360188482046376,1.0
0.0017360496014171833,1.0
0.001736080355719322,1.0
0.001736111111111111,1.0
0.001736141867592609,1.0
0.0017361726251638734,1.0
0.0017362033838249624,1.0
0.0017362341435759336,1.0
0.0017362956663477553,1.0
0.0017363264293687214,1.0
0.0017363571934798016,1.0
0.0017363879586810539,1.0
0.0017364187249725362,1.0
0.001736511030388943,1.0
0.0017365418010419251,1.0
0.001736572572785427,1.0
0.0017370034917315088,1.0
0.0017370342798397674,1.0
0.0017370650690394739,1.0
0.0017370958593306864,1.0
0.0017371266507134628,1.0
0.0017371882367539398,1.0
0.0017372190314117564,1.0
0.0017372498271613693,1.0
0.0017372806240028363,1.0
0.0017373114219362158,1.0
0.0017373422209615657,1.0
0.001737373021078944,1.0
0.0017374346245900185,1.0
0.001737465427983831,1.0
0.001737496232469904,1.0
0.001737527038048296,1.0
0.0017375886524822696,1.0
0.0017376502712862158,1.0
0.0017378043374177646,1.0
0.001737835153922542,1.0
0.001737865971520278,1.0
0.001737989252841967,1.0
0.0017381125516556409,1.0
0.0017381433790926181,1.0
0.0017384517136166892,1.0
0.0017384825530858065,1.0
0.0017386059219046605,1.0
0.0017386367668452613,1.0
0.0017386676128803335,1.0
0.0017386984600099354,1.0
0.0017387601575529611,1.0
0.0017387910079665018,1.0
0.0017390069915179046,1.0
0.0017390378506911789,1.0
0.001739068710959682,1.0
0.0017391304347826088,1.0
0.0017391612983371487,1.0
0.0017391921629871512,1.0
0.0017392230287326743,1.0
0.001739747914077756,1.0
0.0017397787995526283,1.0
0.0017402422133039742,1.0
0.0017402731163319305,1.0
0.0017403040204574513,1.0
0.0017403349256805952,1.0
0.0017403658320014207,1.0
0.0017404585575505709,1.0
0.0017404894682627073,1.0
0.0017406131220915775,1.0
0.0017406440382941688,1.0
0.0017406749555950267,1.0
0.0017408914074574103,1.0
0.001740953260734398,1.0
0.0017409841890211404,1.0
0.0017410460488914157,1.0
0.0017411079131578013,1.0
0.001741138846939682,1.0
0.0017412007178011122,1.0
0.001741231654880779,1.0
0.0017412625930598247,1.0
0.0017438343001530303,1.0
0.0017438653308895493,1.0
0.0017438963627304435,1.0
0.0017439273956757718,1.0
0.0017439584297255935,1.0
0.0017439894648799672,1.0
0.0017440205011389522,1.0
0.0017440515385026072,1.0
0.001744858897890145,1.0
0.0017448899651022007,1.0
0.0017449521028453402,1.0
0.0017449831733765424,1.0
0.001745014245014245,1.0
0.0017450453177585072,1.0
0.0017450763916093878,1.0
0.0017451074665669462,1.0
0.0017451385426312416,1.0
0.001745169619802333,1.0
0.0017452006980802793,1.0
0.0017452317774651399,1.0
0.001745262857956974,1.0
0.0017452939395558404,1.0
0.0017453561060749077,1.0
0.001745387190995227,1.0
0.0017454182770228152,1.0
0.0017454493641577316,1.0
0.0017454804524000356,1.0
0.0017455115417497862,1.0
0.0017455426322070427,1.0
0.001745635910224439,1.0
0.0017457602964229728,1.0
0.0017458224961698792,1.0
0.0017458535977054495,1.0
0.001747378931602596,1.0
0.0017474100886186545,1.0
0.0017474412467458364,1.0
0.0017474724059842015,1.0
0.001747503566333809,1.0
0.0017485324816671722,1.0
0.0017485636798344217,1.0
0.0017487820981816236,1.0
0.001748813305257147,1.0
0.001748875722749661,1.0
0.0017489069331667708,1.0
0.001748938144697862,1.0
0.0017489693573429943,1.0
0.0017490005711022273,1.0
0.0017490317859756206,1.0
0.001749219098616689,1.0
0.0017492503212908754,1.0
0.001749312769983221,1.0
0.0017495313755244131,1.0
0.001749593844286148,1.0
0.001749625080339927,1.0
0.0017550143266475645,1.0
0.0017551086197324355,1.0
0.0017551400530123934,1.0
0.0017598994343180389,1.0
0.0017602155365963178,1.0
0.0017602471530696554,1.0
0.001760278770678785,1.0
0.0017603103894237677,1.0
0.0017603736303215376,1.0
0.0017604052524744472,1.0
0.0017604368757634548,1.0
0.0017604685001886217,1.0
0.001760500125750009,1.0
0.001760531752447678,1.0
0.0017605633802816902,1.0
0.0017605950092521065,1.0
0.0017606266393589882,1.0
0.0017608797211341504,1.0
0.0017609113614719782,1.0
0.0017609430029468841,1.0
0.0017609746455589297,1.0
0.0017610379341946845,1.0
0.001761101227379733,1.0
0.0017611328756783956,1.0
0.0017611645251145655,1.0
0.0017611961756883042,1.0
0.0017612278273996728,1.0
0.0017612911342355458,1.0
0.0017613227893601726,1.0
0.0017613544456226747,1.0
0.0017615760713258555,1.0
0.0017616077366935702,1.0
0.0017616394031997123,1.0
0.0017617027396275256,1.0
0.0017617344095493196,1.0
0.0017617660806097868,1.0
0.001762241283199367,1.0
0.0017633193587275311,1.0
0.0017633510868000576,1.0
0.001763382816014395,1.0
0.001763668430335097,1.0
0.0017637319127492622,1.0
0.0017637636556701401,1.0
0.0017904121601870799,1.0
0.0017904448707408423,1.0
0.0017904775824898601,1.0
0.0017905102954341987,1.0
0.0017906084414397953,1.0
0.0017906411591660728,1.0
0.0017907065982056389,1.0
0.0017907393195190585,1.0
0.0017907720420283235,1.0
0.0017909684022003327,1.0
0.001791066598435558,1.0
0.0017911975435005118,1.0
0.0017912302827584946,1.0
0.0017912630232133065,1.0
0.0017913612517593727,1.0
0.001791393997002157,1.0
0.0017914267434420985,1.0
0.001791459491079263,1.0
0.00179155774117475,1.0
0.0017915904936014625,1.0
0.0017919836161497953,1.0
0.001792016384149798,1.0
0.0017921146953405018,1.0
0.0017929015733626052,1.0
0.001793032786885246,1.0
0.0017931968307990705,1.0
0.0017932296431838976,1.0
0.0017933280875436896,1.0
0.001793393723121969,1.0
0.0017934265427128322,1.0
0.0017935578330893118,1.0
0.0017935906586870184,1.0
0.0017936563134871974,1.0
0.0017936891426898016,1.0
0.0017937219730941704,1.0
0.0017937548047003698,1.0
0.0017937876375084655,1.0
0.0017939189807611342,1.0
0.001794674577885214,1.0
0.001794707444373226,1.0
0.0017949375434997618,1.0
0.0017954637059836576,1.0
0.001795496601381433,1.0
0.0017955623957932538,1.0
0.0017955952948074316,1.0
0.0017956281950272093,1.0
0.0017956939990838297,1.0
0.0017957269029208048,1.0
0.001795759807963645,1.0
0.0017958256216671859,1.0
0.0017958585303280191,1.0
0.0017958914401949824,1.0
0.0017959243512681426,1.0
0.0017959572635475654,1.0
0.001796023091725465,1.0
0.0017960560076240744,1.0
0.0017960889247292122,1.0
0.0017961218430409443,1.0
0.0017961547625593372,1.0
0.0017961876832844575,1.0
0.0017963523050132893,1.0
0.0017963852329801664,1.0
0.0017965169569202567,1.0
0.0017965498909237566,1.0
0.0017970440459163092,1.0
0.0017971099537886011,1.0
0.0017972088246621064,1.0
0.0017972747446219305,1.0
0.0017973077064152882,1.0
0.001797439565679909,1.0
0.0017992215612836896,1.0
0.0017992545945251252,1.0
0.001799287628979547,1.0
0.001799320664647021,1.0
0.0017993537015276145,1.0
0.0017994197789284272,1.0
0.0017994528194487799,1.0
0.0017994858611825194,1.0
0.001799618040252681,1.0
0.0017996510880543568,1.0
0.0017996841370698203,1.0
0.0018000808199551816,1.0
0.0018001138847559743,1.0
0.0018003784468980215,1.0
0.001800411522633745,1.0
0.0018004445995847954,1.0
0.0018005107571331459,1.0
0.0018029288395025387,1.0
0.0018029620090148101,1.0
0.0018041237113402063,1.0
0.0018041569248329315,1.0
0.0018042233554872323,1.0
0.0018048879311932519,1.0
0.0018049211728304111,1.0
0.0018111924299549051,1.0
0.0018113263344669524,1.0
0.001811359813688705,1.0
0.0018125658904692326,1.0
0.001812599415529168,1.0
0.0018126329418292795,1.0
0.001812666469369636,1.0
0.0018127335281713588,1.0
0.0018127670594328628,1.0
0.0018128005919348872,1.0
0.0018128676606607717,1.0
0.0018129011968847698,1.0
0.0018129347343495633,1.0
0.0018130688966180714,1.0
0.0018131024402878763,1.0
0.00181313598519889,1.0
0.0018131695313511813,1.0
0.0018132030787448195,1.0
0.0018133037283745027,1.0
0.0018133372807342166,1.0
0.0018133708343356216,1.0
0.0018134043891787869,1.0
0.0018134379452637813,1.0
0.001813505061159533,1.0
0.0018135386209704282,1.0
0.0018135721820234283,1.0
0.0018136393078560192,1.0
0.0018137064386578572,1.0
0.0018143780201062708,1.0
0.0018144116122343183,1.0
0.0018144452056062653,1.0
0.001815184574635574,1.0
0.0018152181966362895,1.0
0.0018152518198825643,1.0
0.0018152854443744674,1.0
0.0018153190701120682,1.0
0.0018153526970954357,1.0
0.0018153863253246392,1.0
0.0018154199547997481,1.0
0.0018154535855208313,1.0
0.0018155208507011987,1.0
0.001815554485160621,1.0
0.0018156217578182896,1.0
0.0018156553960166743,1.0
0.0018156890354615186,1.0
0.0018159918465672194,1.0
0.0018161601186063752,1.0
0.0018161937767564261,1.0
0.0018162274361540457,1.0
0.0018164967562557925,1.0
0.0018165304268846503,1.0
0.0018165977718872226,1.0
0.0018170693267572729,1.0
0.0018171367117242403,1.0
0.0018172377985462098,1.0
0.0018175411265045716,1.0
0.0018175748358618643,1.0
0.0018176085464695737,1.0
0.0018176759714365204,1.0
0.001817709685795897,1.0
0.0018286993842134727,1.0
0.0018287335087424658,1.0
0.0018377526909950119,1.0
0.0018378560846163945,1.0
0.0018378905517422452,1.0
0.0018379250201609122,1.0
0.0018380973816490359,1.0
0.0018381318578261276,1.0
0.001838166335296545,1.0
0.0018383387420510607,1.0
0.0018383732272829595,1.0
0.0018384422016283345,1.0
0.0018384766907419566,1.0
0.0018385111811496323,1.0
0.0018385456728514343,1.0
0.0018385801658474354,1.0
0.001838752650242978,1.0
0.001838787151005704,1.0
0.0018388216530631392,1.0
0.0018388561564153564,1.0
0.0018388906610624285,1.0
0.0018393738621220368,1.0
0.0018394083862006833,1.0
0.001840168243953733,1.0
0.0018402027978593558,1.0
0.0018402373530626806,1.0
0.001840755836886493,1.0
0.0018408941485864563,1.0
0.001841032481073059,1.0
0.001841067067443171,1.0
0.0018411016551128144,1.0
0.001841689844396001,1.0
0.0018417936815200435,1.0
0.0018418282964967675,1.0
0.0018418975303537196,1.0
0.0018420360136836961,1.0
0.0018420706377699667,1.0
0.0018421052631578947,1.0
0.0018421398898475535,1.0
0.0018421745178390165,1.0
0.001842382313129794,1.0
0.0018425555116851863,1.0
0.0018426248002256275,1.0
0.0018426594464500603,1.0
0.0018426940939773988,1.0
0.0018427980443775855,1.0
0.0018429020065065724,1.0
0.001843421993153004,1.0
0.0018434566693628788,1.0
0.0018434913468773513,1.0
0.001845365872029526,1.0
0.0018454006214104134,1.0
0.0018454353721000301,1.0
0.0018455048774057474,1.0
0.001845539632021996,1.0
0.0018455743879472694,1.0
0.0018456091451816419,1.0
0.0018456439037251875,1.0
0.00184567866357798,1.0
0.0018458872501930647,1.0
0.0018459220192126578,1.0
0.0018459567895420896,1.0
0.0018460263341307664,1.0
0.0018460611083901594,1.0
0.0018460958839596872,1.0
0.0018461306608394243,1.0
0.0018461654390294444,1.0
0.0018462002185298217,1.0
0.0018462349993406304,1.0
0.0018462697814619442,1.0
0.0018464089230537343,1.0
0.0018464437117286859,1.0
0.0018465132930115126,1.0
0.0018466872691640913,1.0
0.0018467220683287165,1.0
0.0018468264736921454,1.0
0.0018468960838264672,1.0
0.0018469308908614613,1.0
0.0018469656992084432,1.0
0.0018476273071774665,1.0
0.0018478014933252884,1.0
0.0018481848184818482,1.0
0.001848219674109837,1.0
0.001848254531052562,1.0
0.0018485334339337924,1.0
0.001848568302712491,1.0
0.0018486031728066701,1.0
0.0018486380442164039,1.0
0.0018486729169417669,1.0
0.0018487775430123755,1.0
0.0018488473003056259,1.0
0.0018488821809263278,1.0
0.0018489170628631802,1.0
0.0018489519461162575,1.0
0.0018491961657483584,1.0
0.0018492310595339184,1.0
0.0018493008510557997,1.0
0.0018493706478458606,1.0
0.001849684798610849,1.0
0.001849754624386561,1.0
0.0018515719467956469,1.0
0.0018516069303002249,1.0
0.0018516419151267808,1.0
0.0018518868459343526,1.0
0.0018519918361176203,1.0
0.0018520968382061118,1.0
0.001852481947752448,1.0
0.0018530423930718904,1.0
0.0018530774321641296,1.0
0.0018531124725814992,1.0
0.0018537083624945618,1.0
0.0018537434267771346,1.0
0.001853778492386267,1.0
0.0018540239888001817,1.0
0.0018540941425760557,1.0
0.0018541292214549238,1.0
0.00185416430166118,1.0
0.0018541993831948992,1.0
0.0018542695502450285,1.0
0.0018543046357615894,1.0
0.001854339722605915,1.0
0.0018543748107780805,1.0
0.0018544099002781615,1.0
0.0018544449911062331,1.0
0.001854480083262371,1.0
0.0018622681666159927,1.0
0.0018624097301406309,1.0
0.001862445124384728,1.0
0.0018624805199741533,1.0
0.0018625159169089838,1.0
0.001862551315189296,1.0
0.0018625867148151668,1.0
0.0018626221157866728,1.0
0.0018630470324322269,1.0
0.0018631178707224335,1.0
0.0018631532918876785,1.0
0.0018631887143997872,1.0
0.0018632241382588362,1.0
0.0018632595634649023,1.0
0.0018632949900180625,1.0
0.0018633658471659726,1.0
0.0018634721429929644,1.0
0.0018636138896284183,1.0
0.001863684771033014,1.0
0.0018645712437451245,1.0
0.00186521002645553,1.0
0.0018652455272173583,1.0
0.0018652810293305925,1.0
0.0018658137232503236,1.0
0.0018658492469965538,1.0
0.001865884772095503,1.0
0.0018659202985472478,1.0
0.001865955826351866,1.0
0.0018659913555094346,1.0
0.0018660268860200312,1.0
0.0018661334856707608,1.0
0.0018661690215942416,1.0
0.0018662045588711366,1.0
0.0018663111788230814,1.0
0.001866346721514407,1.0
0.0018663822655595338,1.0
0.0018664178109585388,1.0
0.0018664533577114996,1.0
0.0018667377804868757,1.0
0.0018667733394289198,1.0
0.0018679475449832265,1.0
0.0018679831500295447,1.0
0.001868054364194354,1.0
0.0018680899733130004,1.0
0.001868125583789245,1.0
0.001868909357896142,1.0
0.001869051932942994,1.0
0.0018690875801037534,1.0
0.0018691232286242871,1.0
0.001869158878504673,1.0
0.0018691945297449886,1.0
0.0018692301823453117,1.0
0.0018692658363057204,1.0
0.0018693014916262923,1.0
0.001869586783166088,1.0
0.0018699435200732713,1.0
0.001869979201251741,1.0
0.0018700148837919321,1.0
0.0018700505676939223,1.0
0.0018700862529577895,1.0
0.0018708359582307237,1.0
0.0018709073900841909,1.0
0.00187094310805651,1.0
0.0018709788273926573,1.0
0.0018710145480927106,1.0
0.001871085993584848,1.0
0.0018711931720543028,1.0
0.0018712289009394333,1.0
0.0018712646311890167,1.0
0.0018723371735350873,1.0
0.0018734825747003384,1.0
0.0018736258483892554,1.0
0.001873661670235546,1.0
0.0018736974934516184,1.0
0.0018737333180375512,1.0
0.0018737691439934226,1.0
0.0018738049713193116,1.0
0.0018738408000152967,1.0
0.0019009931719428926,1.0
0.0019011406844106464,1.0
0.00190117756610472,1.0
0.0019012513337860121,1.0
0.0019012882197733975,1.0
0.0019013251071920533,1.0
0.0019014357780364765,1.0
0.0019014726711810473,1.0
0.0019015095657573054,1.0
0.0019015464617653337,1.0
0.0019015833592052158,1.0
0.001901620258077035,1.0
0.0019016940601168184,1.0
0.0019017309632849491,1.0
0.001901804773918106,1.0
0.0019019524123743354,1.0
0.0019019893255701116,1.0
0.0019021369926825954,1.0
0.0019022477580651423,1.0
0.0019022846827260905,1.0
0.0019023216088205606,1.0
0.001902395465310401,1.0
0.0019024323957059384,1.0
0.0019024693275353315,1.0
0.0019025062607986643,1.0
0.0019026540081930612,1.0
0.0019033930895177424,1.0
0.0019034670292318152,1.0
0.0019057620131069754,1.0
0.0019057990743261638,1.0
0.0019058361369868341,1.0
0.0019058732010890703,1.0
0.0019059102666329566,1.0
0.001905947333618577,1.0
0.001905984402046016,1.0
0.0019060585432266847,1.0
0.0019060956159800831,1.0
0.0019061326901756365,1.0
0.0019061697658134288,1.0
0.0019062068428935442,1.0
0.0019062439214160669,1.0
0.0019062810013810811,1.0
0.001906318082788671,1.0
0.0019063551656389208,1.0
0.0019065035114682021,1.0
0.0019065776930409914,1.0
0.001906614785992218,1.0
0.001906688976224756,1.0
0.0019077282460580106,1.0
0.001907765383791781,1.0
0.001907839663597251,1.0
0.0019091404971557703,1.0
0.0019091776898949953,1.0
0.001909214884083382,1.0
0.0019092520797210153,1.0
0.00190928927680798,1.0
0.0019093636753302419,1.0
0.0019094008767657088,1.0
0.001909512489770469,1.0
0.0019095869056897895,1.0
0.0019096241158245485,1.0
0.001909661327409486,1.0
0.0019098474070898214,1.0
0.0019098846273776114,1.0
0.0019099218491161738,1.0
0.0019099590723055935,1.0
0.001909996296945955,1.0
0.001910033523037343,1.0
0.001910070750579843,1.0
0.0019101079795735391,1.0
0.0019101452100185167,1.0
0.0019101824419148605,1.0
0.0019102196752626551,1.0
0.0019107038409046598,1.0
0.0019107410945816842,1.0
0.0019108156062939926,1.0
0.0019108528643294465,1.0
0.0019108901238178804,1.0
0.001910927384759379,1.0
0.0019109646471540277,1.0
0.0019111882520428261,1.0
0.0019112255246119042,1.0
0.0019112627986348123,1.0
0.0019113000741116356,1.0
0.001911859380791666,1.0
0.0019123443780978027,1.0
0.0019126429603029001,1.0
0.0019126802896344438,1.0
0.00191271762042314,1.0
0.0019128296215329963,1.0
0.001913128355295266,1.0
0.0019131657035764485,1.0
0.0019132030533158932,1.0
0.0019132404045136854,1.0
0.0019133151112846545,1.0
